Term,LoanStatus,BorrowerRate,LenderYield,ProsperScore,ListingCategory (numeric),EmploymentStatus,LoanOriginalAmount,EstimatedLoss,EstimatedReturn,IncomeVerifiable
36,Current,0.1899,0.1799,6.0,1,Other,15000,0.0724,0.0955,True
60,Current,0.14,0.13,6.0,3,Self-employed,15000,0.0499,0.07343999999999999,False
36,Current,0.3099,0.2999,4.0,7,Full-time,2000,0.13,0.1561,True
60,Current,0.261,0.251,4.0,6,Self-employed,5500,0.099,0.1458,False
36,Chargedoff,0.3199,0.3099,5.0,7,Employed,3000,0.147,0.1487,True
36,Chargedoff,0.2699,0.2599,5.0,1,Employed,8500,0.112,0.1414,True
60,Current,0.189,0.179,5.0,1,Employed,13500,0.0874,0.07814,True
36,Completed,0.1299,0.1199,9.0,9,Employed,15000,0.0399,0.0796,True
36,Completed,0.2699,0.2599,5.0,3,Employed,7870,0.112,0.1414,True
36,Current,0.2712,0.2612,2.0,18,Self-employed,4000,0.1275,0.1107,False
36,Current,0.2624,0.2524,3.0,14,Employed,4000,0.1325,0.09737,True
36,Current,0.195,0.185,3.0,2,Employed,20000,0.0824,0.08922000000000001,True
36,Current,0.3177,0.3077,5.0,16,Employed,2000,0.165,0.1246,True
36,Completed,0.2199,0.2099,2.0,18,Employed,4000,0.0925,0.1012,False
36,Completed,0.1449,0.1349,7.0,1,Employed,6000,0.042,0.0906,True
36,Current,0.2554,0.2454,4.0,1,Employed,4000,0.1275,0.0962,True
36,Completed,0.2234,0.2134,5.0,3,Full-time,1000,0.18,0.0213,False
36,Current,0.2786,0.2686,3.0,2,Full-time,2500,0.1325,0.1122,True
60,Current,0.196,0.186,4.0,1,Employed,13000,0.0925,0.07907,True
36,Completed,0.1089,0.0989,8.0,1,Employed,13000,0.0299,0.0687,True
60,Current,0.201,0.191,6.0,1,Employed,12000,0.0925,0.0837,True
36,PastDue,0.2346,0.2246,4.0,13,Other,7500,0.1025,0.1039,True
36,Completed,0.2537,0.2437,3.0,1,Employed,7000,0.105,0.1327,True
60,Current,0.1984,0.1884,5.0,2,Employed,15000,0.0674,0.1091,True
60,Completed,0.2624,0.2524,3.0,1,Employed,10000,0.1025,0.1295,True
36,Current,0.1359,0.1259,3.0,1,Employed,12000,0.0424,0.0778,True
36,Current,0.2399,0.2299,4.0,1,Employed,12000,0.1,0.1243,True
60,Chargedoff,0.3258,0.3158,2.0,1,Employed,4000,0.1425,0.1588,True
36,Current,0.1299,0.1199,7.0,1,Employed,6500,0.0399,0.0749,True
36,PastDue,0.2346,0.2246,4.0,1,Employed,2500,0.1025,0.1039,True
36,Current,0.1465,0.1365,6.0,1,Employed,10750,0.0549,0.07408,True
60,Current,0.189,0.179,6.0,1,Employed,25000,0.0874,0.07814,True
36,Chargedoff,0.2499,0.2399,6.0,2,Employed,5000,0.119,0.115,True
36,Current,0.1559,0.1459,5.0,1,Employed,12000,0.0524,0.0858,True
36,PastDue,0.29,0.28,7.0,1,Employed,3000,0.108,0.165,True
60,Current,0.2045,0.1945,6.0,1,Employed,7000,0.0899,0.0898,True
36,Defaulted,0.3099,0.2999,4.0,1,Employed,5000,0.13,0.1561,False
36,Chargedoff,0.3149,0.3049,5.0,2,Employed,2500,0.147,0.1439,True
36,Current,0.2399,0.2299,7.0,2,Employed,2500,0.1,0.1243,True
60,Current,0.1239,0.1139,8.0,1,Employed,10000,0.0399,0.0691,True
36,Completed,0.108,0.098,9.0,2,Employed,8500,0.0325,0.0652,True
60,Current,0.1752,0.1652,6.0,1,Employed,7950,0.0449,0.1127,True
36,Completed,0.1679,0.1579,8.0,1,Employed,19000,0.0599,0.0953,True
36,Completed,0.26,0.25,3.0,3,Self-employed,4000,0.18,0.0556,False
36,Completed,0.1254,0.1154,9.0,1,Employed,8000,0.038,0.077,True
36,Chargedoff,0.2699,0.2599,6.0,7,Employed,10000,0.112,0.1414,True
36,Current,0.1725,0.1625,5.0,1,Employed,20000,0.0724,0.07923,True
36,Current,0.2254,0.2154,3.0,20,Employed,10000,0.1125,0.0846,True
60,Current,0.2394,0.2294,3.0,1,Self-employed,4000,0.1175,0.09211,False
60,Current,0.1769,0.1669,7.0,3,Employed,20000,0.0574,0.1001,True
36,Defaulted,0.3199,0.3099,4.0,7,Employed,5000,0.147,0.1487,True
36,Current,0.1249,0.1149,8.0,1,Employed,10000,0.0374,0.07284,True
36,Current,0.1249,0.1149,7.0,1,Employed,4000,0.0374,0.0728,True
60,Current,0.1519,0.1419,7.0,6,Employed,12500,0.0474,0.0876,True
60,Current,0.1585,0.1485,8.0,1,Employed,10000,0.0574,0.08267999999999999,True
36,Completed,0.127,0.117,8.0,2,Employed,17500,0.033,0.0836,True
36,Current,0.198,0.188,4.0,1,Employed,20000,0.0849,0.08926,True
36,Completed,0.2774,0.2674,3.0,1,Employed,10000,0.1425,0.10063,True
60,Current,0.1129,0.1029,9.0,1,Full-time,10000,0.026,0.0766,True
60,Current,0.1269,0.1169,9.0,1,Employed,15000,0.0374,0.0748,True
60,Completed,0.2024,0.1924,6.0,1,Employed,10000,0.0699,0.1101,True
60,Current,0.135,0.125,10.0,1,Employed,35000,0.0499,0.06867999999999999,True
36,Current,0.2344,0.2244,4.0,1,Other,10000,0.1175,0.08753,True
60,Chargedoff,0.2489,0.2389,6.0,1,Other,10000,0.089,0.1442,True
60,Current,0.1396,0.1296,9.0,10,Employed,6000,0.038,0.0911,True
60,Completed,0.1071,0.0971,10.0,3,Employed,17500,0.0099,0.0871,True
60,Current,0.1139,0.1039,8.0,7,Employed,5000,0.0349,0.06498999999999999,True
60,Current,0.1984,0.1884,4.0,1,Employed,7000,0.0674,0.1091,True
36,Completed,0.1449,0.1349,7.0,1,Full-time,15000,0.052,0.0806,True
60,Current,0.2379,0.2279,3.0,1,Other,10000,0.1125,0.09609,True
36,Current,0.1305,0.1205,4.0,1,Employed,15000,0.0474,0.06715,True
36,Current,0.2287,0.2187,6.0,1,Employed,8000,0.099,0.1144,True
36,Completed,0.3177,0.3077,4.0,16,Employed,4000,0.1675,0.1124,True
36,Completed,0.3199,0.3099,2.0,7,Not employed,4000,0.165,0.1267,False
36,Completed,0.092,0.082,9.0,7,Full-time,3000,0.021,0.0608,True
60,Current,0.198,0.188,5.0,1,Employed,11500,0.0849,0.08926,True
36,Current,0.1239,0.1139,4.0,1,Other,7000,0.0399,0.0691,True
36,Chargedoff,0.1774,0.1674,8.0,12,Employed,5000,0.0649,0.0922,True
36,Current,0.152,0.142,8.0,19,Employed,10000,0.0524,0.08209,True
36,Current,0.162,0.152,6.0,1,Employed,4500,0.0599,0.08321,True
60,Current,0.2085,0.1985,8.0,14,Employed,13000,0.0565,0.1385,False
36,Current,0.2492,0.2392,3.0,15,Other,2000,0.1125,0.1065,True
60,Current,0.1535,0.1435,7.0,1,Employed,25000,0.0624,0.07241,True
36,Current,0.208,0.198,3.0,1,Employed,12042,0.0975,0.08474,True
60,Current,0.2589,0.2489,4.0,3,Employed,13000,0.085,0.158,True
36,Current,0.2574,0.2474,2.0,1,Employed,7000,0.105,0.1363,True
36,Chargedoff,0.134,0.124,8.0,1,Full-time,7500,0.0495,0.0724,True
36,Current,0.2199,0.2099,5.0,1,Employed,14000,0.1,0.1048,False
60,Completed,0.2916,0.2816,2.0,1,Employed,3000,0.1325,0.1241,True
36,Completed,0.1074,0.0974,8.0,6,Employed,6500,0.02,0.0771,True
36,Completed,0.134,0.124,8.0,7,Employed,6700,0.0495,0.0724,True
12,Completed,0.0628,0.0528,8.0,1,Employed,2000,0.02,0.0328,True
36,Completed,0.2561,0.2461,7.0,1,Employed,7500,0.112,0.128,True
36,Completed,0.149,0.139,8.0,1,Full-time,15000,0.0595,0.0772,True
36,Current,0.2969,0.2869,1.0,2,Employed,4000,0.1475,0.1263,True
36,Completed,0.3177,0.3077,3.0,1,Employed,4000,0.1675,0.1221,True
36,Chargedoff,0.3095,0.2995,8.0,2,Full-time,4200,0.1,0.1919,True
36,Current,0.144,0.134,5.0,1,Employed,4000,0.0474,0.08004,True
36,Current,0.0974,0.0874,9.0,13,Employed,3500,0.0249,0.06,True
36,Current,0.1585,0.1485,4.0,1,Employed,8473,0.0624,0.07712999999999999,True
36,Current,0.1465,0.1365,6.0,1,Employed,6500,0.0549,0.07408,True
60,Current,0.1189,0.1089,7.0,3,Self-employed,15000,0.0374,0.06706000000000001,False
36,Current,0.0649,0.0549,10.0,1,Employed,22000,0.01,0.0449,True
36,Current,0.3127,0.3027,3.0,7,Employed,2000,0.165,0.12,True
36,Completed,0.1449,0.1349,6.0,7,Employed,4500,0.042,0.0906,True
36,Current,0.105,0.095,8.0,1,Employed,19000,0.0274,0.06462000000000001,True
36,Current,0.1679,0.1579,8.0,1,Employed,8300,0.0599,0.0888,True
36,Current,0.1203,0.1103,8.0,1,Employed,17000,0.0349,0.0712,True
12,FinalPaymentInProgress,0.1109,0.1009,4.0,18,Employed,10000,0.0474,0.0484,True
60,Current,0.194,0.184,8.0,3,Employed,15000,0.0874,0.08279,True
36,Current,0.1535,0.1435,7.0,1,Employed,20000,0.0599,0.07517,True
36,Current,0.2199,0.2099,6.0,1,Self-employed,15000,0.0925,0.1123,False
12,Completed,0.2199,0.2099,1.0,1,Employed,2500,0.1,0.1048,True
36,Current,0.1768,0.1668,8.0,7,Employed,3500,0.0565,0.1074,True
36,Completed,0.295,0.285,9.0,1,Self-employed,3000,0.065,0.2131,False
60,Current,0.2059,0.1959,5.0,1,Employed,20000,0.0724,0.1105,True
36,Completed,0.2725,0.2625,8.0,7,Full-time,6000,0.1,0.156,True
36,PastDue,0.3134,0.3034,2.0,1,Employed,4000,0.1575,0.1185,True
36,Current,0.0659,0.0559,9.0,1,Self-employed,15000,0.0124,0.04261,False
60,Current,0.1875,0.1775,8.0,20,Employed,10000,0.0824,0.08223,True
36,Chargedoff,0.0815,0.0715,9.0,2,Full-time,5000,0.021,0.0504,True
36,Completed,0.0899,0.0799,9.0,3,Full-time,5000,0.02,0.0597,True
36,Current,0.173,0.163,8.0,3,Employed,5000,0.0674,0.08524,True
36,Current,0.3058,0.2958,6.0,10,Employed,3000,0.147,0.1352,True
60,Current,0.144,0.134,8.0,1,Employed,15000,0.0474,0.08004,True
60,Completed,0.162,0.152,8.0,1,Employed,15000,0.0649,0.07766,True
36,Current,0.0949,0.0849,10.0,15,Employed,10000,0.0224,0.06026,True
36,Defaulted,0.3199,0.3099,5.0,1,Employed,7500,0.147,0.1487,True
12,Completed,0.1224,0.1124,9.0,15,Employed,2000,0.0565,0.0541,True
60,Current,0.1239,0.1139,10.0,7,Employed,35000,0.0399,0.0691,True
36,PastDue,0.1768,0.1668,8.0,15,Employed,3000,0.0565,0.1074,True
36,Current,0.0766,0.0666,10.0,1,Employed,15000,0.0149,0.05047,True
60,Completed,0.096,0.086,10.0,7,Employed,11000,0.0155,0.0704,True
60,Current,0.1655,0.1555,4.0,2,Employed,5500,0.0674,0.07819,True
60,Current,0.0869,0.0769,10.0,1,Employed,11500,0.0199,0.0552,True
36,Chargedoff,0.1899,0.1799,6.0,6,Employed,3500,0.061,0.1147,True
36,Completed,0.29,0.28,7.0,5,Full-time,1000,0.07,0.2033,True
36,Current,0.184,0.174,7.0,1,Employed,4000,0.0799,0.08172,True
36,Current,0.1089,0.0989,8.0,7,Full-time,3000,0.0299,0.0687,True
36,Completed,0.0899,0.0799,9.0,3,Employed,18542,0.0195,0.0604,False
36,Current,0.184,0.174,4.0,1,Employed,8500,0.0749,0.08724,True
60,Completed,0.155,0.145,7.0,1,Employed,25000,0.0549,0.08215,True
36,Current,0.2624,0.2524,3.0,1,Employed,7000,0.1325,0.09737,True
36,Current,0.0839,0.0739,9.0,1,Employed,6300,0.0174,0.0549,True
12,Completed,0.1323,0.1223,7.0,1,Employed,3500,0.0624,0.0524,True
60,Current,0.184,0.174,5.0,1,Employed,3000,0.0799,0.08172,True
60,Current,0.2916,0.2816,3.0,7,Employed,2600,0.1325,0.1241,True
36,Completed,0.2645,0.2545,6.0,2,Full-time,3000,0.1,0.1482,True
60,Completed,0.2468,0.2368,7.0,1,Employed,8000,0.089,0.1422,True
36,Current,0.127,0.117,9.0,1,Employed,13000,0.033,0.0836,True
60,PastDue,0.1334,0.1234,8.0,12,Employed,10000,0.0399,0.0782,True
60,Current,0.1749,0.1649,8.0,3,Employed,15000,0.0595,0.1025,True
60,Current,0.2059,0.1959,5.0,1,Employed,6000,0.0724,0.1105,True
36,Current,0.3199,0.3099,3.0,7,Employed,2000,0.203,0.0887,False
36,Chargedoff,0.3177,0.3077,5.0,6,Employed,2000,0.165,0.1246,True
36,Current,0.2049,0.1949,7.0,2,Employed,3000,0.089,0.1014,True
36,Current,0.099,0.089,7.0,1,Self-employed,9500,0.0274,0.058789999999999995,False
36,Current,0.14,0.13,5.0,1,Other,6000,0.0499,0.07343999999999999,True
36,Completed,0.2624,0.2524,2.0,1,Employed,3000,0.1325,0.09737,True
36,Current,0.1469,0.1369,8.0,3,Employed,4500,0.042,0.0926,True
36,Current,0.1359,0.1259,7.0,19,Employed,5000,0.0424,0.0778,True
36,Completed,0.2575,0.2475,8.0,2,Full-time,1000,0.1,0.1414,True
36,Completed,0.1639,0.1539,3.0,3,Employed,10000,0.0574,0.0878,True
36,Completed,0.1299,0.1199,8.0,6,Employed,3500,0.0495,0.0684,True
60,Current,0.1752,0.1652,7.0,6,Employed,8000,0.0449,0.1127,True
36,Completed,0.0625,0.0525,10.0,1,Full-time,3000,0.01,0.0425,True
36,Current,0.1855,0.1755,2.0,1,Employed,15000,0.0849,0.07762000000000001,True
36,Current,0.2958,0.2858,6.0,15,Employed,3000,0.147,0.1257,True
36,Current,0.2159,0.2059,3.0,15,Employed,4000,0.0899,0.1004,True
36,Completed,0.264,0.254,7.0,7,Full-time,2000,0.1,0.1477,True
36,Chargedoff,0.3108,0.3008,4.0,1,Employed,7500,0.147,0.14,True
36,Current,0.1734,0.1634,2.0,1,Employed,6500,0.0624,0.0912,True
36,Current,0.2099,0.1999,7.0,14,Employed,2000,0.0849,0.1003,False
60,Completed,0.1396,0.1296,9.0,1,Employed,16500,0.038,0.0911,True
36,Chargedoff,0.3177,0.3077,4.0,7,Employed,4000,0.165,0.1246,False
60,Current,0.2489,0.2389,7.0,14,Employed,2500,0.089,0.1442,False
60,Current,0.1419,0.1319,8.0,1,Employed,15000,0.0424,0.0836,True
36,Completed,0.3199,0.3099,5.0,3,Self-employed,6500,0.147,0.1487,False
36,Completed,0.2599,0.2499,7.0,2,Employed,4000,0.112,0.1317,True
36,Chargedoff,0.3199,0.3099,5.0,1,Employed,7000,0.147,0.1487,True
36,Completed,0.275,0.265,7.0,7,Employed,1500,0.108,0.1504,True
36,PastDue,0.1159,0.1059,8.0,1,Employed,12000,0.0324,0.06967999999999999,True
36,Completed,0.2799,0.2699,4.0,6,Employed,1500,0.183,0.0712,True
60,Current,0.173,0.163,5.0,1,Employed,15000,0.0674,0.08524,True
36,Chargedoff,0.2725,0.2625,7.0,7,Full-time,6000,0.1,0.156,True
36,Completed,0.1874,0.1774,1.0,1,Employed,15000,0.065,0.1083,True
36,Current,0.1899,0.1799,4.0,15,Other,4000,0.0724,0.0955,True
36,Completed,0.3199,0.3099,5.0,1,Not employed,2000,0.183,0.1087,False
36,Current,0.3199,0.3099,2.0,6,Self-employed,3500,0.165,0.1267,False
60,Current,0.1314,0.1214,6.0,3,Self-employed,15000,0.0449,0.07077,False
12,Completed,0.2127,0.2027,2.0,1,Self-employed,2000,0.1225,0.0624,False
36,Current,0.1695,0.1595,8.0,13,Employed,2000,0.0649,0.08473,True
36,Current,0.1189,0.1089,8.0,1,Employed,20000,0.0374,0.06706000000000001,True
36,Current,0.2124,0.2024,3.0,13,Employed,6000,0.0874,0.0999,False
36,Completed,0.0864,0.0764,9.0,1,Employed,18000,0.0199,0.0547,True
36,Chargedoff,0.27,0.26,5.0,1,Full-time,4000,0.19,0.055,True
60,Current,0.2632,0.2532,4.0,3,Full-time,9000,0.0975,0.1494,True
36,Current,0.1679,0.1579,5.0,2,Employed,9500,0.0599,0.0888,True
60,Current,0.1415,0.1315,9.0,1,Employed,20000,0.0549,0.06934,True
60,Current,0.287,0.277,6.0,13,Employed,5500,0.119,0.1511,True
36,Defaulted,0.2399,0.2299,5.0,1,Employed,4000,0.1,0.1243,True
36,Completed,0.1515,0.1415,9.0,1,Employed,9900,0.0595,0.0796,True
36,Completed,0.093,0.083,8.0,7,Full-time,10000,0.015,0.068,True
36,Completed,0.2399,0.2299,5.0,7,Employed,10000,0.1,0.1243,True
36,Completed,0.1395,0.1295,8.0,1,Full-time,12000,0.05,0.0773,True
36,Current,0.1159,0.1059,5.0,1,Employed,20000,0.0324,0.06967999999999999,True
60,Current,0.14,0.13,6.0,7,Employed,20000,0.0499,0.07343999999999999,True
36,Completed,0.2699,0.2599,2.0,1,Other,4000,0.1325,0.10422999999999999,True
60,Current,0.3304,0.3204,6.0,13,Employed,3500,0.147,0.1587,True
36,Current,0.2085,0.1985,5.0,1,Employed,7000,0.0925,0.09066,True
60,PastDue,0.2498,0.2398,7.0,1,Employed,6000,0.0849,0.1492,True
36,Current,0.1139,0.1039,6.0,1,Self-employed,9000,0.0349,0.06498999999999999,False
36,Completed,0.3199,0.3099,4.0,1,Not employed,3000,0.147,0.1487,False
36,Current,0.1299,0.1199,4.0,2,Self-employed,4000,0.0399,0.07487,False
12,Completed,0.19,0.18,5.0,1,Other,5500,0.107,0.0688,True
36,Current,0.1034,0.0934,8.0,1,Employed,12500,0.0274,0.0631,True
36,Current,0.1465,0.1365,6.0,2,Employed,6000,0.0549,0.07408,True
60,Current,0.1585,0.1485,4.0,1,Employed,7000,0.0624,0.07712999999999999,True
36,Current,0.2085,0.1985,4.0,7,Employed,4000,0.0925,0.09066,True
60,Defaulted,0.2489,0.2389,7.0,7,Employed,3000,0.089,0.1442,True
60,Current,0.1223,0.1123,9.0,1,Employed,10500,0.0249,0.0842,True
36,Current,0.1089,0.0989,7.0,2,Employed,13000,0.0299,0.0687,True
36,Current,0.1824,0.1724,4.0,1,Employed,12000,0.0674,0.0941,True
36,PastDue,0.3177,0.3077,3.0,19,Employed,4000,0.165,0.1246,True
36,Current,0.1715,0.1615,5.0,1,Employed,13000,0.0749,0.07554,True
60,Current,0.1499,0.1399,8.0,14,Employed,25000,0.0349,0.0997,True
36,Current,0.2925,0.2825,2.0,1,Other,4000,0.1475,0.10941,True
36,Current,0.2699,0.2599,3.0,1,Employed,3000,0.1325,0.10422999999999999,True
36,Current,0.187,0.177,4.0,2,Employed,3500,0.0774,0.08728,True
36,Completed,0.092,0.082,9.0,7,Full-time,4000,0.021,0.0608,True
60,Current,0.1314,0.1214,8.0,2,Employed,20000,0.0449,0.07077,True
36,Chargedoff,0.2495,0.2395,8.0,5,Full-time,1500,0.1,0.1336,True
36,Completed,0.1949,0.1849,6.0,2,Employed,12000,0.087,0.0936,True
36,PastDue,0.2511,0.2411,6.0,3,Self-employed,10000,0.112,0.1232,False
36,Current,0.0799,0.0699,10.0,1,Employed,22000,0.01,0.0599,True
60,Completed,0.261,0.251,3.0,3,Self-employed,5000,0.099,0.1458,False
36,Current,0.2699,0.2599,3.0,1,Self-employed,4000,0.1325,0.10422999999999999,False
36,Current,0.0605,0.0505,10.0,3,Employed,10000,0.0074,0.0426,True
60,Current,0.2218,0.2118,4.0,3,Full-time,8000,0.0649,0.1419,True
36,Completed,0.115,0.105,7.0,1,Full-time,15000,0.015,0.0899,True
36,Completed,0.1099,0.0999,8.0,2,Employed,2000,0.0495,0.0488,True
60,Current,0.2862,0.2762,4.0,15,Employed,3000,0.1275,0.1244,True
36,Current,0.1559,0.1459,7.0,3,Employed,2750,0.052,0.0914,True
36,Completed,0.25,0.24,5.0,1,Full-time,1000,0.18,0.0462,True
60,Current,0.166,0.156,10.0,1,Employed,25000,0.0624,0.08421000000000001,True
60,Current,0.1465,0.1365,8.0,6,Employed,18000,0.02,0.116,True
36,Defaulted,0.3177,0.3077,4.0,2,Employed,2000,0.165,0.1246,True
36,Completed,0.2695,0.2595,5.0,2,Full-time,1300,0.18,0.0645,True
60,Current,0.2554,0.2454,3.0,1,Employed,4000,0.1275,0.0962,True
12,Completed,0.1922,0.1822,5.0,1,Employed,5000,0.1125,0.0654,True
36,Current,0.0869,0.0769,8.0,1,Self-employed,15000,0.0199,0.05516,False
36,Current,0.1621,0.1521,9.0,1,Employed,4000,0.0595,0.09,True
36,Current,0.157,0.147,8.0,1,Employed,15000,0.0649,0.07295,True
36,Completed,0.275,0.265,5.0,3,Self-employed,3500,0.108,0.1504,False
36,Current,0.3177,0.3077,5.0,7,Employed,3500,0.165,0.1246,True
36,Current,0.3177,0.3077,5.0,18,Full-time,4000,0.1625,0.1271,True
36,Current,0.0699,0.0599,10.0,2,Employed,8000,0.0124,0.0466,True
60,Current,0.2672,0.2572,5.0,1,Employed,4000,0.1125,0.123,True
36,Current,0.1139,0.1039,8.0,14,Employed,15000,0.0349,0.06498999999999999,True
36,Current,0.2049,0.1949,3.0,1,Other,8000,0.0824,0.0984,True
36,Current,0.2859,0.2759,2.0,13,Employed,2500,0.1375,0.1137,True
36,Current,0.2085,0.1985,4.0,1,Self-employed,3000,0.0925,0.09066,False
60,Current,0.261,0.251,5.0,20,Employed,9500,0.099,0.1458,True
60,Current,0.0999,0.0899,10.0,3,Employed,25000,0.0249,0.0624,True
60,Current,0.166,0.156,8.0,2,Employed,15000,0.0624,0.08421000000000001,True
36,Current,0.208,0.198,3.0,1,Employed,5000,0.0975,0.08474,True
36,Completed,0.3,0.29,4.0,1,Employed,3500,0.183,0.0901,True
60,Current,0.2359,0.2259,5.0,1,Employed,2000,0.0925,0.116,True
36,Current,0.2932,0.2832,6.0,7,Employed,2500,0.1425,0.115,True
36,Current,0.0874,0.0774,10.0,7,Employed,4500,0.0224,0.05293,True
36,Completed,0.1029,0.0929,8.0,3,Full-time,16500,0.026,0.0666,True
36,Chargedoff,0.3075,0.2975,1.0,1,Full-time,1500,0.366,-0.0859,True
60,Current,0.3119,0.3019,1.0,12,Employed,4000,0.1325,0.1555,True
60,Current,0.111,0.101,10.0,1,Employed,18224,0.0195,0.0814,True
36,Current,0.0759,0.0659,10.0,1,Full-time,19000,0.0149,0.0498,True
60,Current,0.1819,0.1719,6.0,16,Employed,15000,0.0599,0.102,True
60,Current,0.162,0.152,5.0,1,Employed,10000,0.0649,0.07766,True
60,Completed,0.2684,0.2584,3.0,1,Employed,15000,0.1025,0.1495,True
36,Current,0.099,0.089,9.0,1,Employed,14000,0.0274,0.058789999999999995,True
36,Current,0.1074,0.0974,8.0,3,Employed,7500,0.02,0.0771,True
36,Current,0.1679,0.1579,8.0,16,Other,3000,0.0599,0.0953,True
36,Current,0.1239,0.1139,5.0,1,Self-employed,4000,0.0399,0.0691,False
36,Current,0.0879,0.0779,7.0,1,Employed,16000,0.0224,0.05342,True
36,Defaulted,0.2537,0.2437,2.0,1,Full-time,7000,0.105,0.1327,True
60,Current,0.0809,0.0709,10.0,3,Employed,20000,0.0199,0.04929,True
60,Current,0.2489,0.2389,6.0,3,Self-employed,15000,0.0925,0.1281,False
36,PastDue,0.1359,0.1259,8.0,1,Employed,16000,0.0424,0.0814,True
60,Current,0.1905,0.1805,8.0,1,Employed,12000,0.0849,0.08227000000000001,True
60,Current,0.1314,0.1214,10.0,1,Employed,20000,0.0449,0.07077,True
36,Current,0.3177,0.3077,2.0,1,Employed,3500,0.165,0.1246,True
12,Completed,0.0958,0.0858,6.0,2,Full-time,3000,0.041,0.0435,True
36,Current,0.1535,0.1435,7.0,1,Employed,8500,0.0599,0.07517,True
36,Current,0.3199,0.3099,4.0,3,Employed,7000,0.147,0.1487,True
60,Chargedoff,0.261,0.251,5.0,7,Employed,15000,0.099,0.1458,True
36,Current,0.152,0.142,4.0,1,Employed,3000,0.0524,0.08209,True
36,Current,0.18,0.17,7.0,1,Employed,15000,0.0724,0.08627,True
36,Chargedoff,0.2,0.19,8.0,1,Full-time,12000,0.021,0.1682,True
36,Completed,0.2625,0.2525,7.0,2,Full-time,3000,0.1,0.1463,True
36,Completed,0.0839,0.0739,9.0,1,Employed,11500,0.0174,0.0565,True
60,Current,0.2769,0.2669,6.0,15,Employed,5000,0.1375,0.10544,True
36,Current,0.3199,0.3099,3.0,3,Employed,4000,0.165,0.1267,True
36,Chargedoff,0.1799,0.1699,8.0,2,Employed,4500,0.0595,0.1074,True
36,Completed,0.0999,0.0899,8.0,1,Employed,6500,0.038,0.0517,True
36,Current,0.2574,0.2474,4.0,1,Employed,6000,0.105,0.1363,True
12,Completed,0.2669,0.2569,5.0,3,Self-employed,5000,0.147,0.0982,False
36,Completed,0.0899,0.0799,10.0,1,Employed,2000,0.0195,0.0604,True
36,Completed,0.264,0.254,7.0,7,Full-time,5000,0.1,0.1477,True
36,Current,0.0629,0.0529,10.0,1,Employed,13000,0.0099,0.04231,True
60,Current,0.1535,0.1435,5.0,1,Employed,2500,0.0599,0.07517,True
36,Current,0.1349,0.1249,9.0,10,Employed,3500,0.0424,0.07689,True
60,Completed,0.1085,0.0985,10.0,1,Employed,7000,0.01,0.0884,True
36,Current,0.3177,0.3077,3.0,6,Employed,4000,0.165,0.1246,True
60,Current,0.2705,0.2605,5.0,1,Part-time,10000,0.099,0.155,True
36,Current,0.0864,0.0764,10.0,3,Employed,19000,0.0199,0.0547,True
36,Current,0.162,0.152,8.0,1,Employed,9000,0.0599,0.08321,True
36,Defaulted,0.3177,0.3077,4.0,1,Employed,4000,0.1625,0.1174,True
36,Current,0.1435,0.1335,4.0,1,Employed,6500,0.0524,0.074,True
36,Completed,0.2255,0.2155,8.0,1,Full-time,6000,0.08,0.1304,True
60,Current,0.3096,0.2996,2.0,3,Employed,4000,0.1475,0.125,True
36,Completed,0.1799,0.1699,10.0,1,Employed,11500,0.0595,0.1074,True
60,Current,0.2468,0.2368,7.0,6,Employed,6000,0.089,0.1422,True
60,Current,0.1914,0.1814,6.0,16,Employed,4000,0.0649,0.1053,True
36,Completed,0.2784,0.2684,5.0,7,Part-time,6000,0.098,0.1637,True
60,Current,0.1585,0.1485,8.0,1,Employed,13000,0.0624,0.07712999999999999,True
12,Completed,0.0599,0.0499,10.0,3,Employed,3000,0.01,0.04,True
36,Completed,0.0649,0.0549,10.0,1,Employed,25000,0.01,0.0449,True
36,Current,0.0879,0.0779,4.0,1,Employed,2667,0.0224,0.05342,True
12,Completed,0.0565,0.0465,10.0,7,Employed,11000,0.0074,0.0386,True
36,Current,0.2225,0.2125,2.0,1,Self-employed,5000,0.1025,0.0927,False
36,Current,0.3177,0.3077,2.0,1,Self-employed,2000,0.1625,0.1174,False
12,Completed,0.2576,0.2476,2.0,2,Full-time,4000,0.1405,0.0959,True
60,Current,0.2139,0.2039,4.0,1,Employed,12500,0.0774,0.1124,True
36,Completed,0.1774,0.1674,4.0,1,Employed,9000,0.0649,0.0922,True
36,Completed,0.3177,0.3077,4.0,16,Employed,3000,0.165,0.1246,True
36,Completed,0.1599,0.1499,8.0,7,Employed,10000,0.0595,0.0878,True
36,Completed,0.35,0.34,4.0,1,Full-time,4500,0.183,0.1369,True
36,Completed,0.3177,0.3077,5.0,13,Employed,4000,0.1625,0.1174,True
60,Current,0.2498,0.2398,7.0,15,Employed,13000,0.0849,0.1492,True
